tau,k_low,k_high,accuracy,avg_frames,fraction_upgraded,model,dataset,delta_acc
0.3535353535353536,4,8,0.6084158415841584,5.401980198019802,0.3504950495049505,slowfast_r50_ucf101_full_e10_a100,ucf101,0.10742574257425741
0.36363636363636365,4,8,0.6108910891089109,5.435643564356436,0.3589108910891089,slowfast_r50_ucf101_full_e10_a100,ucf101,0.10990099009900989
0.37373737373737376,4,8,0.6143564356435643,5.475247524752476,0.3688118811881188,slowfast_r50_ucf101_full_e10_a100,ucf101,0.11336633663366336
0.38383838383838387,4,8,0.6178217821782178,5.518811881188118,0.3797029702970297,slowfast_r50_ucf101_full_e10_a100,ucf101,0.11683168316831682
0.393939393939394,4,8,0.6202970297029703,5.558415841584158,0.3896039603960396,slowfast_r50_ucf101_full_e10_a100,ucf101,0.1193069306930693
0.4040404040404041,4,8,0.6217821782178218,5.586138613861386,0.39653465346534655,slowfast_r50_ucf101_full_e10_a100,ucf101,0.12079207920792079
0.4141414141414142,4,8,0.6232673267326733,5.6158415841584155,0.403960396039604,slowfast_r50_ucf101_full_e10_a100,ucf101,0.12227722772277227
0.42424242424242425,4,8,0.6247524752475248,5.637623762376237,0.4094059405940594,slowfast_r50_ucf101_full_e10_a100,ucf101,0.12376237623762376
0.43434343434343436,4,8,0.6262376237623762,5.673267326732673,0.4183168316831683,slowfast_r50_ucf101_full_e10_a100,ucf101,0.12524752475247525
0.4444444444444445,4,8,0.6272277227722772,5.702970297029703,0.42574257425742573,slowfast_r50_ucf101_full_e10_a100,ucf101,0.12623762376237624
0.4545454545454546,4,8,0.6277227722772277,5.7207920792079205,0.4301980198019802,slowfast_r50_ucf101_full_e10_a100,ucf101,0.12673267326732673
0.4646464646464647,4,8,0.6297029702970297,5.744554455445544,0.43613861386138614,slowfast_r50_ucf101_full_e10_a100,ucf101,0.12871287128712872
0.4747474747474748,4,8,0.6321782178217822,5.778217821782178,0.44455445544554456,slowfast_r50_ucf101_full_e10_a100,ucf101,0.1311881188118812
0.48484848484848486,4,8,0.6321782178217822,5.811881188118812,0.452970297029703,slowfast_r50_ucf101_full_e10_a100,ucf101,0.1311881188118812
0.494949494949495,4,8,0.6341584158415842,5.851485148514851,0.4628712871287129,slowfast_r50_ucf101_full_e10_a100,ucf101,0.13316831683168318
0.5050505050505051,4,8,0.6356435643564357,5.889108910891089,0.47227722772277225,slowfast_r50_ucf101_full_e10_a100,ucf101,0.13465346534653466
0.5151515151515152,4,8,0.6366336633663366,5.912871287128713,0.4782178217821782,slowfast_r50_ucf101_full_e10_a100,ucf101,0.13564356435643565
0.5252525252525253,4,8,0.6381188118811881,5.9504950495049505,0.4876237623762376,slowfast_r50_ucf101_full_e10_a100,ucf101,0.13712871287128714
0.5353535353535354,4,8,0.6396039603960396,5.974257425742574,0.49356435643564356,slowfast_r50_ucf101_full_e10_a100,ucf101,0.13861386138613863
0.5454545454545455,4,8,0.6410891089108911,6.003960396039604,0.500990099009901,slowfast_r50_ucf101_full_e10_a100,ucf101,-0.021287128712871306
